; File generated by rgblink
00:0061 DisableLCD
16:5582 Route11EndBattleText3
16:5587 Route11AfterBattleText3
16:558c Route11Text4
16:5596 Route11BattleText4
16:559b Route11EndBattleText4
16:55a0 Route11AfterBattleText4
16:55a5 Route11Text5
16:55af Route11BattleText5
16:55b4 Route11EndBattleText5
16:55b9 Route11AfterBattleText5
16:55be Route11Text6
16:55c8 Route11BattleText6
16:55cd Route11EndBattleText6
16:55d2 Route11AfterBattleText6
16:55d7 Route11Text7
16:55e1 Route11BattleText7
16:55e6 Route11EndBattleText7
16:55eb Route11AfterBattleText7
16:55f0 Route11Text8
16:55fa Route11BattleText8
16:55ff Route11EndBattleText8
16:5604 Route11AfterBattleText8
16:5609 Route11Text9
16:5613 Route11BattleText9
16:5618 Route11EndBattleText9
16:561d Route11AfterBattleText9
16:5622 Route11Text10
16:562c Route11BattleText10
16:5631 Route11EndBattleText10
16:5636 Route11AfterBattleText10
16:563b Route11Text11
16:5640 Route12Script
16:5653 Route12Script_59606
16:565e Route12ScriptPointers
16:5666 Route12Script0
16:5699 Route12Script3
16:56b1 Route12Script3.asm_59664
16:56c2 Route12TextPointers
16:56de Route12TrainerHeader0
16:56ea Route12TrainerHeader1
16:56f6 Route12TrainerHeader2
16:5702 Route12TrainerHeader3
16:570e Route12TrainerHeader4
16:571a Route12TrainerHeader5
16:5726 Route12TrainerHeader6
16:5733 Route12Text1
16:575a Route12Text1.end
16:575d Route12Text1.end2
16:5760 Route12Text1B
16:5765 Route12Text13
16:576a Route12Text14
16:576f Route12Text2
16:5779 Route12BattleText1
16:577e Route12EndBattleText1
16:5783 Route12AfterBattleText1
16:5788 Route12Text3
16:5792 Route12BattleText2
16:5797 Route12EndBattleText2
16:579c Route12AfterBattleText2
16:57a1 Route12Text4
16:57ab Route12BattleText3
16:57b0 Route12EndBattleText3
16:57b5 Route12AfterBattleText3
16:57ba Route12Text5
16:57c4 Route12BattleText4
16:57c9 Route12EndBattleText4
16:57ce Route12AfterBattleText4
16:57d3 Route12Text6
16:57dd Route12BattleText5
16:57e2 Route12EndBattleText5
16:57e7 Route12AfterBattleText5
16:57ec Route12Text7
16:57f6 Route12BattleText6
16:57fb Route12EndBattleText6
16:5800 Route12AfterBattleText6
16:5805 Route12Text8
16:580f Route12BattleText7
16:5814 Route12EndBattleText7
16:5819 Route12AfterBattleText7
16:581e Route12Text11
16:5823 Route12Text12
16:5828 Route12TextUsePokeflute
16:582d Route15Script
16:5840 Route15ScriptPointers
16:5846 Route15TextPointers
16:585e Route15TrainerHeader0
16:586a Route15TrainerHeader1
16:5876 Route15TrainerHeader2
16:5882 Route15TrainerHeader3
16:588e Route15TrainerHeader4
16:589a Route15TrainerHeader5
16:58a6 Route15TrainerHeader6
16:58b2 Route15TrainerHeader7
16:58be Route15TrainerHeader8
16:58ca Route15TrainerHeader9
16:58d7 Route15Text1
16:58dd Route15Text2
16:58e3 Route15Text3
16:58e9 Route15Text4
16:58ef Route15Text5
16:58f5 Route15Text6
16:58fb Route15Text7
16:5901 Route15Text8
16:5907 Route15Text9
16:590d Route15Text10
16:5911 Route15TalkToTrainer
16:5917 Route15BattleText1
16:591c Route15EndBattleText1
16:5921 Route15AfterBattleText1
16:5926 Route15BattleText2
16:592b Route15EndBattleText2
16:5930 Route15AfterBattleText2
16:5935 Route15BattleText3
16:593a Route15EndBattleText3
16:593f Route15AfterBattleText3
16:5944 Route15BattleText4
16:5949 Route15EndBattleText4
16:594e Route15AfterBattleText4
16:5953 Route15BattleText5
16:5958 Route15EndBattleText5
16:595d Route15AfterBattleText5
16:5962 Route15BattleText6
16:5967 Route15EndBattleText6
16:596c Route15AfterBattleText6
16:5971 Route15BattleText7
16:5976 Route15EndBattleText7
16:597b Route15AfterBattleText7
16:5980 Route15BattleText8
16:5985 Route15EndBattleText8
16:598a Route15AfterBattleText8
16:598f Route15BattleText9
16:5994 Route15EndBattleText9
16:5999 Route15AfterBattleText9
16:599e Route15BattleText10
16:59a3 Route15EndBattleText10
16:59a8 Route15AfterBattleText10
16:59ad Route15Text12
16:59b2 Route16Script
16:59c5 Route16Script_59946
16:59d0 Route16ScriptPointers
16:59d8 Route16Script0
16:5a0e Route16Script3
16:5a27 Route16Script3.asm_599a8
16:5a38 Route16TextPointers
16:5a4e Route16TrainerHeader0
16:5a5a Route16TrainerHeader1
16:5a66 Route16TrainerHeader2
16:5a72 Route16TrainerHeader3
16:5a7e Route16TrainerHeader4
16:5a8a Route16TrainerHeader5
16:5a97 Route16Text1
16:5aa1 Route16BattleText1
16:5aa6 Route16EndBattleText1
16:5aab Route16AfterBattleText1
16:5ab0 Route16Text2
16:5aba Route16BattleText2
16:5abf Route16EndBattleText2
16:5ac4 Route16AfterBattleText2
16:5ac9 Route16Text3
16:5ad3 Route16BattleText3
16:5ad8 Route16EndBattleText3
16:5add Route16AfterBattleText3
16:5ae2 Route16Text4
16:5aec Route16BattleText4
16:5af1 Route16EndBattleText4
16:5af6 Route16AfterBattleText4
16:5afb Route16Text5
16:5b05 Route16BattleText5
16:5b0a Route16EndBattleText5
16:5b0f Route16AfterBattleText5
16:5b14 Route16Text6
16:5b1e Route16BattleText6
16:5b23 Route16EndBattleText6
16:5b28 Route16AfterBattleText6
16:5b2d Route16Text7
16:5b54 Route16Text7.end
16:5b57 Route16Text7.end2
16:5b5a Route16Text7B
16:5b5f Route16Text10
16:5b64 Route16Text11
16:5b69 Route16Text8
16:5b6e Route16Text9
16:5b73 Route16TextUsePokeflute
16:5b78 Route18Script
16:5b8b Route18ScriptPointers
16:5b91 Route18TextPointers
16:5b9b Route18TrainerHeader0
16:5ba7 Route18TrainerHeader1
16:5bb3 Route18TrainerHeader2
16:5bc0 Route18Text1
16:5bca Route18BattleText1
16:5bcf Route18EndBattleText1
16:5bd4 Route18AfterBattleText1
16:5bd9 Route18Text2
16:5be3 Route18BattleText2
16:5be8 Route18EndBattleText2
16:5bed Route18AfterBattleText2
16:5bf2 Route18Text3
16:5bfc Route18BattleText3
16:5c01 Route18EndBattleText3
16:5c06 Route18AfterBattleText3
16:5c0b Route18Text4
16:5c10 Route18Text5
16:5c15 FanClub_h
16:5c21 FanClubScript
16:5c24 FanClubBikeInBag
16:5c35 FanClubTextPointers
16:5c45 FanClubText1
16:5c5a FanClubText1.mineisbetter
16:5c65 FanClubText1.done
16:5c68 FanClubText1.normaltext
16:5c6d FanClubText1.bettertext
16:5c72 FanClubText2
16:5c87 FanClubText2.mineisbetter
16:5c92 FanClubText2.done
16:5c95 FanClubText2.normaltext
16:5c9a FanClubText2.bettertext
16:5c9f FanClubText3
16:5cb4 FanClubText3.text
16:5cb9 FanClubText4
16:5ccb FanClubText4.text
16:5cd0 FanClubText5
16:5d00 FanClubText5.BagFull
16:5d08 FanClubText5.nothanks
16:5d10 FanClubText5.nothingleft
16:5d16 FanClubText5.done
16:5d19 FanClubText5.meetchairtext
16:5d1e FanClubText5.storytext
16:5d23 FanClubText5.receivedvouchertext
16:5d2d FanClubText5.nostorytext
16:5d32 FanClubText5.finaltext
16:5d37 FanClubText5.bagfulltext
16:5d3c FanClubText6
16:5d41 FanClubText7
16:5d46 FanClubText8
16:5d4b PikachuTutor
16:5d53 PikachuTutor.next
16:5d61 PikachuTutor.finish
16:5d68 PikachuTutor.Text1
16:5d88 PikachuTutor.learnmove
16:5dbd FanClubObject
16:5dfb FanClubBlocks
16:5e0b SilphCo2_h
16:5e17 SilphCo2Script
16:5e2d SilphCo2Script_59d07
16:5e54 SilphCo2Script_59d07.asm_59d2e
16:5e64 SilphCo2GateCoords
16:5e69 SilphCo2Script_59d43
16:5e75 SilphCo2Script_59d43.asm_59d4f
16:5e86 SilphCo2Script_59d43.asm_59d60
16:5e91 SilphCo2Script_59d43.asm_59d6b
16:5e95 SilphCo2Script_59d6f
16:5ea3 SilphCo2Script_59d6f.next
16:5ea6 SilphCo2ScriptPointers
16:5eac SilphCo2TextPointers
16:5eb6 SilphCo2TrainerHeader0
16:5ec2 SilphCo2TrainerHeader1
16:5ece SilphCo2TrainerHeader2
16:5eda SilphCo2TrainerHeader3
16:5ee7 SilphCo2Text1
16:5f0a SilphCo2Text1.asm_59de4
16:5f0d SilphCo2Text1.asm_59de7
16:5f13 SilphCo2Text_59ded
16:5f18 ReceivedTM36Text
16:5f1e TM36ExplanationText
16:5f23 TM36NoRoomText
16:5f28 SilphCo2Text2
16:5f32 SilphCo2Text3
16:5f3c SilphCo2Text4
16:5f46 SilphCo2Text5
16:5f50 SilphCo2BattleText1
16:5f55 SilphCo2EndBattleText1
16:5f5a SilphCo2AfterBattleText1
16:5f5f SilphCo2BattleText2
16:5f64 SilphCo2EndBattleText2
16:5f69 SilphCo2AfterBattleText2
16:5f6e SilphCo2BattleText3
16:5f73 SilphCo2EndBattleText3
16:5f78 SilphCo2AfterBattleText3
16:5f7d SilphCo2BattleText4
16:5f82 SilphCo2EndBattleText4
16:5f87 SilphCo2AfterBattleText4
16:5f8c SilphCo2Object
16:5fee SilphCo2Blocks
16:6075 SilphCo3_h
16:6081 SilphCo3Script
16:6097 SilphCo3Script_59f71
16:60be SilphCo3Script_59f71.asm_59f98
16:60ce SilphCo3GateCoords
16:60d3 SilphCo3Script_59fad
16:60e1 SilphCo3Script_59fad.next
16:60e4 SilphCo3ScriptPointers
16:60ea SilphCo3TextPointers
16:60f2 SilphCo3TrainerHeader0
16:60fe SilphCo3TrainerHeader1
16:610b SilphCo3Text1
16:6119 SilphCo3Text1.asm_59fee
16:611f SilphCo3Text_59ff9
16:6124 SilphCo3Text_59ffe
16:6129 SilphCo3Text2
16:6133 SilphCo3BattleText1
16:6138 SilphCo3EndBattleText1
16:613d SilphCo3AfterBattleText1
16:6142 SilphCo3Text3
16:614c SilphCo3BattleText2
16:6151 SilphCo3EndBattleText2
16:6156 SilphCo3AfterBattleText2
16:615b SilphCo3Object
16:61cc SilphCo3Blocks
16:6253 SilphCo10_h
16:625f SilphCo10Script
16:6275 SilphCo10Script_5a14f
16:6299 SilphCo10GateCoords
16:629c SilphCo10Text_5a176
16:62a6 SilphCo10ScriptPointers
16:62ac SilphCo10TextPointers
16:62b8 SilphCo10TrainerHeader0
16:62c4 SilphCo10TrainerHeader1
16:62d1 SilphCo10Text1
16:62db SilphCo10Text2
16:62e5 SilphCo10Text3
16:62f3 SilphCo10Text3.asm_cf85f
16:62f9 SilphCo10Text_5a1d3
16:62fe SilphCo10Text_5a1d8
16:6303 SilphCo10BattleText1
16:6308 SilphCo10EndBattleText1
16:630d SilphCo10AfterBattleText1
16:6312 SilphCo10BattleText2
16:6317 SilphCo10EndBattleText2
16:631c SilphCo10AfterBattleText2
16:6321 SilphCo10Object
16:6380 SilphCo10Blocks
16:63c8 Lance_h
16:63d4 LanceScript
16:63ea LanceShowOrHideEntranceBlocks
16:6400 LanceShowOrHideEntranceBlocks.closeEntrance
16:6404 LanceSetEntranceBlocks
16:6416 LanceSetEntranceBlock
16:641b ResetLanceScript
16:6420 LanceScriptPointers
16:642a LanceScript4
16:642b LanceScript0
16:644e LanceScript0.notStandingNextToLance
16:6467 LanceScript0.DoFacings
16:6474 LanceScript0.leftOfLance
16:6484 LanceTriggerMovementCoords
16:648f LanceScript2
16:64a1 WalkToLance
16:64bf WalkToLance_RLEList
16:64c8 LanceScript3
16:64db LanceTextPointers
16:64dd LanceTrainerHeader0
16:64ea LanceText1
16:64f9 LanceBeforeBattleText
16:64fe LanceEndBattleText
16:6503 LanceAfterBattleText
16:652a LanceObject
16:654e LanceBlocks
16:65f7 HallofFameRoom_h
16:6603 HallofFameRoomScript
16:660f HallofFameRoomScript_5a4aa
16:6617 HallofFameRoomScriptPointers
16:661f HallofFameRoomScript3
16:6620 HallofFameRoomScript2
16:666e HallofFameRoomScript2.delayLoop
16:667c HallofFameRoomScript0
16:6697 RLEMovement5a528
16:669a HallofFameRoomScript1
16:66d9 HallofFameRoomTextPointers
16:66db HallofFameRoomText1
16:66e0 HallofFameRoomObject
16:66fa HallofFameRoomBlocks
16:670e RemoveGuardDrink
16:6711 RemoveGuardDrink.drinkLoop
16:6726 GuardDrinksList
17:4000 CeruleanMartBlocks
17:4000 LavenderMartBlocks
17:4000 VermilionMartBlocks
17:4000 SaffronMartBlocks
17:4010 RedsHouse2FBlocks
17:4010 CopycatsHouse2FBlocks
17:4020 Museum1FBlocks
17:4048 Museum2FBlocks
17:4064 PewterPokecenterBlocks
17:4064 LavenderPokecenterBlocks
17:4064 VermilionPokecenterBlocks
17:4064 SaffronPokecenterBlocks
17:4080 UndergroundPathEntranceRoute5Blocks
17:4080 UndergroundPathEntranceRoute6Blocks
17:4080 UndergroundPathEntranceRoute7Blocks
17:4080 UndergroundPathEntranceRoute7CopyBlocks
17:4090 ViridianForestExitBlocks
17:4090 Route2GateBlocks
17:4090 ViridianForestEntranceBlocks
17:40a4 RedsHouse2F_h
17:40b0 RedsHouse2FScript
17:40bc RedsHouse2FScriptPointers
17:40c0 RedsHouse2FScript0
17:40ce RedsHouse2FScript1
17:40cf RedsHouse2FTextPointers
17:40d0 RedsHouse2FObject
17:40dc StarterDex
17:40e1 StarterDex.loop
17:40f4 StarterDex.next
17:411a StarterDex.loop2
17:412d StarterDex.next2
17:412e Museum1F_h
17:413a Museum1FScript
17:414c Museum1FScriptPointers
17:4150 Museum1FScript0
17:4163 Museum1FScript0.asm_5c120
17:416d Museum1FScript1
17:416e Museum1FTextPointers
17:4178 Museum1FText1
17:418a Museum1FText1.asm_8774b
17:4196 Museum1FText1.asm_d49e7
17:41a6 Museum1FText1.asm_b8709
17:41ad Museum1FText1.asm_31a16
17:41b6 Museum1FText1.asm_3ded4
17:41e7 Museum1FText1.asm_0f3e3
17:421d Museum1FText1.asm_de133
17:4235 Museum1FText1.asm_0b094
17:423c Museum1FScript_5c1f9
17:4254 Museum1FScript_5c1f9.asm_d1144
17:425a Museum1FScriptEnd
17:425d Museum1FText_5c21a
17:4262 Museum1FText_5c21f
17:4267 Museum1FText_5c224
17:426c Museum1FText_5c229
17:4271 Museum1FText_5c22e
17:4276 Museum1FText_5c233
17:427b Museum1FText_5c238
17:4280 Museum1FText_5c23d
17:4285 Museum1FText_5c242
17:428a Museum1FText2
17:4294 Museum1FText_5c251
17:4299 Museum1FText3
17:42c3 Museum1FText3.BagFull
17:42c8 Museum1FText3.asm_5c285
17:42cb Museum1FText3.asm_5c288
17:42d1 Museum1FText_5c28e
17:42d6 ReceivedOldAmberText
17:42dc Museum1FText_5c299
17:42e1 Museum1FText_5c29e
17:42e6 Museum1FText4
17:42f0 Museum1FText_5c2ad
17:42f5 Museum1FText5
17:42ff Museum1FText_5c2bc
17:4304 Museum1FObject
17:434e Museum2F_h
17:435a Museum2FScript
17:435d Museum2FTextPointers
17:436d Museum2FText1
17:4372 Museum2FText2
17:4377 Museum2FText3
17:437c Museum2FText4
17:4381 Museum2FText5
17:4386 Museum2FText6
17:438b Museum2FText7
17:4390 Museum2FObject
17:43c7 PewterGym_h
17:43d3 PewterGymScript
17:43f0 PewterGymScript_5c3a4
17:43f9 Gym1CityName
17:4405 Gym1LeaderName
17:440b PewterGymScript_5c3bf
17:4416 PewterGymScriptPointers
17:441e PewterGymScript3
17:442b PewterGymScript_5c3df
17:444d PewterGymScript_5c3df.BagFull
17:4454 PewterGymScript_5c3df.asm_5c408
17:447c PewterGymTextPointers
17:4488 PewterGymTrainerHeader0
17:4495 PewterGymText1
17:44a9 PewterGymText1.asm_5c462
17:44c0 PewterGymText1.asm_5c46a
17:44f9 PewterGymText1.asm_5c49b
17:44fc PewterGymText_5c49e
17:4501 PewterGymText_5c4a3
17:4506 PewterGymText4
17:450b PewterGymText5
17:4515 PewterGymText6
17:451a PewterGymText_5c4bc
17:4524 PewterGymText2
17:452e PewterGymBattleText1
17:4533 PewterGymEndBattleText1
17:4538 PewterGymAfterBattleText1
17:453d PewterGymText3
17:455c PewterGymText3.asm_5c4fe
17:4562 PewterGymText3.asm_5c504
17:456a PewterGymText3.asm_5c50c
17:4570 PewterGymText3.asm_5c512
17:4573 PewterGymText_5c515
17:4578 PewterGymText_5c51a
17:457d PewterGymText_5c51f
17:4582 PewterGymText_5c524
17:4587 PewterGymText_5c529
17:458c PewterGymObject
17:45b6 PewterGymBlocks
17:45d9 PewterPokecenter_h
17:45e5 PewterPokecenterScript
17:45eb PewterPokecenterTextPointers
17:45f3 PewterHealNurseText
17:45f4 PewterPokecenterText2
17:45f9 PewterJigglypuffText
17:4621 PewterJigglypuffText.findMatchingFacingDirectionLoop
17:462f PewterJigglypuffText.loop
17:4661 PewterJigglypuffText.Text
17:4666 JigglypuffFacingDirections
17:466a PewterTradeNurseText
17:466a JigglypuffFacingDirectionsEnd
17:466b PewterPokecenterObject
17:4697 CeruleanPokecenter_h
17:46a3 CeruleanPokecenterScript
17:46a9 CeruleanPokecenterTextPointers
17:46b1 CeruleanTradeNurseText
17:46b2 CeruleanHealNurseText
17:46b3 CeruleanPokecenterText2
17:46b8 CeruleanPokecenterText3
17:46bd CeruleanPokecenterObject
17:46e9 CeruleanPokecenterBlocks
17:4705 CeruleanGym_h
17:4711 CeruleanGymScript
17:472e CeruleanGymScript_5c6d0
17:4737 Gym2CityName
17:4745 Gym2LeaderName
17:474b CeruleanGymScript_5c6ed
17:4756 CeruleanGymScriptPointers
17:475e CeruleanGymScript3
17:476b CeruleanGymScript_5c70d
17:478d CeruleanGymScript_5c70d.BagFull
17:4794 CeruleanGymScript_5c70d.asm_5c736
17:47a3 CeruleanGymTextPointers
17:47b1 CeruleanGymTrainerHeader0
17:47bd CeruleanGymTrainerHeader1
17:47ca CeruleanGymText1
17:47de CeruleanGymText1.asm_5c785
17:47f5 CeruleanGymText1.asm_5c78d
17:482b CeruleanGymText1.asm_5c7bb
17:482e CeruleanGymText_5c7be
17:4833 CeruleanGymText_5c7c3
17:4838 CeruleanGymText5
17:483d CeruleanGymText6
17:4843 CeruleanGymText7
17:4848 CeruleanGymText_5c7d8
17:484f CeruleanGymText2
17:4859 CeruleanGymBattleText1
17:485e CeruleanGymEndBattleText1
17:4863 CeruleanGymAfterBattleText1
17:4868 CeruleanGymText3
17:4872 CeruleanGymBattleText2
17:4877 CeruleanGymEndBattleText2
17:487c CeruleanGymAfterBattleText2
17:4881 CeruleanGymText4
17:4891 CeruleanGymText4.asm_5c821
17:4897 CeruleanGymText4.asm_5c827
17:489a CeruleanGymText_5c82a
17:489f CeruleanGymText_5c82f
17:48a4 CeruleanGymObject
17:48d6 CeruleanGymBlocks
17:48f9 CeruleanMart_h
17:4905 CeruleanMartScript
17:4908 CeruleanMartTextPointers
17:490e CeruleanMartText2
17:4913 CeruleanMartText3
17:4918 CeruleanMartObject
17:493e LavenderPokecenter_h
17:494a LavenderPokecenterScript
17:4950 LavenderPokecenterTextPointers
17:4958 LavenderTradeNurseText
17:4959 LavenderHealNurseText
17:495a LavenderPokecenterText2
17:495f LavenderPokecenterText3
17:4964 LavenderPokecenterObject
17:4990 LavenderMart_h
17:499c LavenderMartScript
17:499f LavenderMartTextPointers
17:49a5 LavenderMartText2
17:49aa LavenderMartText3
17:49ba LavenderMartText3.Nugget
17:49c0 LavenderMartText3.done
17:49c3 LavenderMartText3.ReviveText
17:49c8 LavenderMartText3.NuggetText
17:49cd LavenderMartObject
17:49f3 VermilionPokecenter_h
17:49ff VermilionPokecenterScript
17:4a05 VermilionPokecenterTextPointers
17:4a0d VermilionHealNurseText
17:4a0e VermilionPokecenterText2
17:4a13 VermilionPokecenterText3
17:4a18 VermilionTradeNurseText
17:4a19 VermilionPokecenterObject
17:4a45 VermilionMart_h
17:4a51 VermilionMartScript
17:4a54 VermilionMartTextPointers
17:4a5a VermilionMartText2
17:4a5f VermilionMartText3
17:4a64 VermilionMartObject
17:4a8a VermilionGym_h
17:4a96 VermilionGymScript
17:4abc VermilionGymScript_5ca4c
17:4ac5 Gym3CityName
17:4ad4 Gym3LeaderName
17:4add VermilionGymScript_5ca6d
17:4ae8 VermilionGymScript_5ca6d.asm_5ca78
17:4aef VermilionGymScript_5ca6d.asm_5ca7f
17:4afa VermilionGymScript_5ca8a
17:4b05 VermilionGymScriptPointers
17:4b0d VermilionGymScript3
17:4b1a VermilionGymScript_5caaa
17:4b3c VermilionGymScript_5caaa.BagFull
17:4b43 VermilionGymScript_5caaa.asm_5cad3
17:4b53 VermilionGymTextPointers
17:4b63 VermilionGymTrainerHeader0
17:4b6f VermilionGymTrainerHeader1
17:4b7b VermilionGymTrainerHeader2
17:4b88 VermilionGymText1
17:4b9c VermilionGymText1.asm_5cb31
17:4bb3 VermilionGymText1.asm_5cb39
17:4bec VermilionGymText1.asm_5cb6a
17:4bef VermilionGymText_5cb6d
17:4bf4 VermilionGymText_5cb72
17:4bf9 VermilionGymText6
17:4bfe VermilionGymText7
17:4c08 VermilionGymText8
17:4c0d ReceivedThunderbadgeText
17:4c13 VermilionGymText2
17:4c1d VermilionGymBattleText1
17:4c22 VermilionGymEndBattleText1
17:4c27 VermilionGymAfterBattleText1
17:4c2c VermilionGymText3
17:4c36 VermilionGymBattleText2
17:4c3b VermilionGymEndBattleText2
17:4c40 VermilionGymAfterBattleText2
17:4c45 VermilionGymText4
17:4c4f VermilionGymBattleText3
17:4c54 VermilionGymEndBattleText3
17:4c59 VermilionGymAfterBattleText3
17:4c5e VermilionGymText5
17:4c6e VermilionGymText5.asm_5cbeb
17:4c74 VermilionGymText5.asm_5cbf1
17:4c77 VermilionGymText_5cbf4
17:4c7c VermilionGymText_5cbf9
17:4c81 VermilionGymObject
17:4cbb VermilionGymBlocks
17:4ce8 CopycatsHouse2F_h
17:4cf4 CopycatsHouse2FScript
17:4cf7 CopycatsHouse2FTextPointers
17:4d05 CopycatsHouse2FText1
17:4d46 CopycatsHouse2FText1.BagFull
17:4d4e CopycatsHouse2FText1.asm_7ccf3
17:4d54 CopycatsHouse2FText1.asm_62ecd
17:4d57 CopycatsHouse2FText_5ccd4
17:4d5c TM31PreReceiveText
17:4d61 ReceivedTM31Text
17:4d66 TM31ExplanationText1
17:4d6c TM31ExplanationText2
17:4d71 TM31NoRoomText
17:4d77 CopycatsHouse2FText2
17:4d7c CopycatsHouse2FText3
17:4d7c CopycatsHouse2FText4
17:4d7c CopycatsHouse2FText5
17:4d81 CopycatsHouse2FText6
17:4d86 CopycatsHouse2FText7
17:4d94 CopycatsHouse2FText7.notUp
17:4d9a CopycatsHouse2FText_5cd17
17:4d9f CopycatsHouse2FText_5cd1c
17:4da4 CopycatsHouse2FObject
17:4dd4 FightingDojo_h
17:4de0 FightingDojoScript
17:4df3 FightingDojoScript_5cd70
17:4dfe FightingDojoScriptPointers
17:4e06 FightingDojoScript1
17:4e49 FightingDojoScript3
17:4e67 FightingDojoScript3.asm_5cde4
17:4e86 FightingDojoTextPointers
17:4e96 FightingDojoTrainerHeader0
17:4ea2 FightingDojoTrainerHeader1
17:4eae FightingDojoTrainerHeader2
17:4eba FightingDojoTrainerHeader3
17:4ec7 FightingDojoText1
17:4ed5 FightingDojoText1.fightkaratemaster
17:4ef7 FightingDojoText1.next
17:4f14 FightingDojoText1.continue1
17:4f2e FightingDojoText1.continue2
17:4f34 FightingDojoText1.asm_9dba4
17:4f37 FightingDojoText_5ce8e
17:4f3c FightingDojoText_5ce93
17:4f41 FightingDojoText8
17:4f46 FightingDojoText_5ce9d
17:4f4b FightingDojoText2
17:4f55 FightingDojoBattleText1
17:4f5a FightingDojoEndBattleText1
17:4f5f FightingDojoAfterBattleText1
17:4f64 FightingDojoText3
17:4f6e FightingDojoBattleText2
17:4f73 FightingDojoEndBattleText2
17:4f78 FightingDojoAfterBattleText2
17:4f7d FightingDojoText4
17:4f87 FightingDojoBattleText3
17:4f8c FightingDojoEndBattleText3
17:4f91 FightingDojoAfterBattleText3
17:4f96 FightingDojoText5
17:4fa0 FightingDojoBattleText4
17:4fa5 FightingDojoEndBattleText4
17:4faa FightingDojoAfterBattleText4
17:4faf FightingDojoText6
17:4fbf FightingDojoText6.GetMon
17:4fef FightingDojoText6.done
17:4ff2 WantHitmonleeText
17:4ff7 FightingDojoText7
17:5007 FightingDojoText7.GetMon
17:5037 FightingDojoText7.done
17:503a WantHitmonchanText
17:503f OtherHitmonText
17:5044 KarateMasterTutor
17:504c KarateMasterTutor.next
17:5069 KarateMasterTutor.finish
17:506a KarateMasterTutor.Text1
17:50be KarateMasterTutor.learnmove
